"Date","Room","Prov","Pot","W_treatment","Code","Height","D1","D2","D","Stemmass","Rootmass","Leafmass","Leafarea"
2016-01-08,5,"B",63,"w","B-63",14.1,1.07,1.08,1.075,0.0121280958252807,0.0244125808214372,0.0748474628057286,21.5750315208233
2016-01-08,5,"B",64,"w","B-64",10.9,1.07,1,1.035,0.0063908354277309,0.0200393711357373,0.0542726069694998,15.1596195721947
2016-01-08,5,"B",65,"w","B-65",8.5,0.57,0.64,0.605,0.00149950728073612,0.00556085585510257,0.0163493846082832,5.47843955582515
2016-01-08,5,"B",66,"w","B-66",10.9,0.9,0.92,0.91,0.00516101084887296,0.0151341555504176,0.0431736992345707,12.7368149974235
2016-01-08,5,"B",67,"w","B-67",9.5,0.99,0.99,0.99,0.00436026803862561,0.0171070509526042,0.0437871646888733,12.1511749746662
2016-01-08,5,"B",68,"w","B-68",11.7,1.05,1.08,1.065,0.00785588352346139,0.0220118178785965,0.0612341442523428,17.1205095865086
2016-01-08,5,"B",69,"w","B-69",12.5,1.03,1.05,1.04,0.00876048460519535,0.0215254573906356,0.0626618346510681,17.9149010411216
2016-01-08,5,"B",70,"w","B-70",14.3,0.96,1,0.98,0.0107348425877743,0.0200767745372071,0.0643855958633173,19.353270769938
2016-01-08,5,"B",71,"w","B-71",12.8,1.06,1.14,1.1,0.0101412969589872,0.0245852020267331,0.0708707353295663,19.8718813325956
2016-01-08,5,"B",72,"w","B-72",12.4,1,0.97,0.985,0.00786168046752386,0.0190514713315966,0.0564438085635133,16.4892919603106
2016-01-08,5,"B",73,"w","B-73",10.4,0.89,0.87,0.88,0.00439331443715272,0.013775795945344,0.0388343115715387,11.5204659961468
2016-01-08,5,"B",74,"w","B-74",14.4,1.05,1.09,1.07,0.0126168350270615,0.0243933444334213,0.0757881717972453,21.9748088527787
2016-01-08,5,"B",75,"w","B-75",10.3,0.92,0.99,0.955,0.00492446461550699,0.0163954853421161,0.0444849711959454,12.7236203547024
2016-01-18,5,"B",61,"w","B-61",23.8,1.6,1.58,1.59,0.0752161791327519,0.0723919604055631,0.251597398681262,67.6582074882568
2016-01-18,5,"B",62,"w","B-62",17.3,1.31,1.42,1.365,0.0285351514120158,0.0450227898589509,0.140026044438857,37.8754821346869
2016-01-18,5,"B",63,"w","B-63",23.3,1.83,1.9,1.865,0.0934679364194087,0.101554228488786,0.327156653837131,81.8936038889605
2016-01-18,5,"B",64,"w","B-64",26,1.56,1.62,1.59,0.0917237483116669,0.0753005234054132,0.274535261940358,75.0426207200799
2016-01-18,5,"B",65,"w","B-65",14.3,0.99,1.05,1.02,0.0114721862342773,0.0219073596037629,0.0691307858061264,20.4296221925802
2016-01-18,5,"B",66,"w","B-66",21.8,1.46,1.47,1.465,0.053915266699943,0.0582296017328822,0.19947055644008,54.6445315654851
2016-01-18,5,"B",67,"w","B-67",19,1.51,1.6,1.555,0.0437240720247015,0.0623763352095338,0.193635543425689,50.4227323077725
2016-01-18,5,"B",68,"w","B-68",22,2.06,1.9,1.98,0.0907524112702644,0.112789825259402,0.343828030522782,83.0222440461023
2016-01-18,5,"B",69,"w","B-69",17,1.43,1.41,1.42,0.0292966632628505,0.048693071227076,0.147640667468569,39.1441922747977
2016-01-18,5,"B",70,"w","B-70",21.3,1.48,1.51,1.495,0.0529316690877946,0.0602360135323719,0.202107667475102,54.6576110304803
2016-01-18,5,"B",71,"w","B-71",18.7,1.49,1.56,1.525,0.0408469203187216,0.0593589454383741,0.184130233192714,48.2038055179579
2016-01-18,5,"B",72,"w","B-72",19.7,1.17,1.24,1.205,0.0310519488274831,0.0363470435929382,0.127538986925138,37.257015316176
2016-01-18,5,"B",73,"w","B-73",23.5,1.69,1.6,1.645,0.0773520483627539,0.0775263178626707,0.263949714651264,69.7986219708994
2016-01-18,5,"B",74,"w","B-74",22.5,1.48,1.55,1.515,0.061195385249538,0.0635404479449626,0.218439841457802,59.3400524199369
2016-01-18,5,"B",75,"w","B-75",17.5,1.2,1.24,1.22,0.0242992967875744,0.0354220833931425,0.115995356916854,32.9777289715413
2016-01-28,5,"B",61,"w","B-61",40.5,2.44,2.47,2.455,0.510182337297728,0.236618543317347,0.920211873832292,227.021750851134
2016-01-28,5,"B",62,"w","B-62",28.8,1.81,1.85,1.83,0.145730944730227,0.107092492194873,0.389904541754455,102.318448187531
2016-01-28,5,"B",63,"w","B-63",40,2.41,2.38,2.395,0.476182569041204,0.222949265473202,0.869886317643026,216.375335215819
2016-01-28,5,"B",64,"w","B-64",44.5,2.64,2.61,2.625,0.70438630955874,0.28556054141034,1.13747485541157,277.545687331845
2016-01-28,5,"B",65,"w","B-65",29.7,1.32,1.35,1.335,0.092490852345751,0.0545703878573894,0.229445911712123,69.2310895428272
2016-01-28,5,"B",66,"w","B-66",42.5,1.98,1.91,1.945,0.38616396019945,0.145475120434683,0.637944572255595,175.295335681441
2016-01-28,5,"B",67,"w","B-67",36.5,2.8,2.87,2.835,0.513047678767387,0.309210337457944,1.0725477548275,244.181707625171
2016-01-28,5,"B",68,"w","B-68",40.3,3.08,3.06,3.07,0.731337290720598,0.384463543683885,1.36251033923537,305.422007346278
2016-01-28,5,"B",69,"w","B-69",29,2.17,2.11,2.14,0.191934082606777,0.151125322242121,0.518476691948364,127.474770180508
2016-01-28,5,"B",70,"w","B-70",36.2,1.87,1.88,1.875,0.253489216883904,0.125032112133124,0.510179295823237,138.226806273834
2016-01-28,5,"B",71,"w","B-71",35.2,2.29,2.27,2.28,0.329376455802532,0.189171946037738,0.702566972118912,174.27989197843
2016-01-28,5,"B",72,"w","B-72",31.5,1.86,1.76,1.81,0.174971808666814,0.108815155064906,0.417716731392453,111.968481819732
2016-01-28,5,"B",73,"w","B-73",44.3,2.37,2.4,2.385,0.594666973965596,0.231206511420359,0.954978761674308,242.496270510887
2016-01-28,5,"B",74,"w","B-74",29.5,2.26,2.25,2.255,0.217551552554838,0.170698377460297,0.578713546848028,139.597790951232
2016-01-28,5,"B",75,"w","B-75",33,2.3,2.28,2.29,0.287042103105598,0.185572689700689,0.664363288548749,162.546860163584
2016-02-08,5,"B",61,"w","B-61",61.7,3.98,4.06,4.02,2.97636511426833,0.836880581344325,3.349773036608,724.512183517154
2016-02-08,5,"B",62,"w","B-62",49.6,2.83,2.85,2.84,1.02408381861319,0.355849199568983,1.45618340453259,350.590756161184
2016-02-08,5,"B",63,"w","B-63",58.7,4,3.81,3.905,2.53614386459851,0.768289162338241,3.02863576408339,657.096235665026
2016-02-08,5,"B",64,"w","B-64",67.4,3.81,3.85,3.83,3.34881636698521,0.78324411322947,3.35358734498995,752.591575927681
2016-02-08,5,"B",66,"w","B-66",61.4,3,2.86,2.93,1.74118714549496,0.418905796917382,1.90006853135662,469.600961233252
2016-02-08,5,"B",67,"w","B-67",51.4,3.66,3.69,3.675,1.70199981208141,0.634341812624871,2.38488682590442,518.066191018218
2016-02-08,5,"B",68,"w","B-68",58.2,4.49,4.46,4.475,3.11956613451051,1.03023055953814,3.82613290448512,782.225182558642
2016-02-08,5,"B",69,"w","B-69",48.3,3.81,3.59,3.7,1.49698884339599,0.62619341766394,2.2700759038762,486.088393190747
2016-02-08,5,"B",70,"w","B-70",50.9,3.24,2.21,2.725,1.01330946234136,0.328939506233953,1.38801725283671,341.725786958558
2016-02-08,5,"B",71,"w","B-71",52.9,3.37,3.36,3.365,1.56834935963186,0.530164423016823,2.09781190693119,475.600721751098
2016-02-08,5,"B",72,"w","B-72",45.1,2.09,2.01,2.05,0.481462606244886,0.167526763865383,0.74271141878205,201.779876000851
2016-02-08,5,"B",73,"w","B-73",62.9,3.49,3.78,3.635,2.62941093657154,0.677681825307803,2.85466372231209,646.688008888209
2016-02-08,5,"B",74,"w","B-74",41,3.66,3.6,3.63,1.0040077069173,0.558352284317366,1.86666879488649,390.942969756979
2016-02-08,5,"B",75,"w","B-75",51.8,3.89,3.88,3.885,1.89928508279355,0.718560512303462,2.65270066771447,563.613029943301
2016-02-29,5,"B",71,"w","B-71",89,5.38,5.19,5.285,10.6674185084914,1.7894484353265,7.82047168389313,1611.44808399039
2016-02-29,5,"B",69,"w","B-69",67,6.6,6.5,6.55,8.05504385509451,2.51798942476722,8.65358073393065,1544.61797400376
2016-02-29,5,"B",61,"w","B-61",100,7.06,7.29,7.175,23.0209052741465,3.67180410680779,15.1074612559695,2793.52191603409
2016-02-29,5,"B",64,"w","B-64",107,6.31,6.19,6.25,21.3073854234066,2.80044654342751,12.6369263705388,2508.89566684873
2016-02-29,5,"B",74,"w","B-74",55,5.89,5.72,5.805,4.23284354676756,1.77208801118041,5.74643231153432,1040.99627039667
2016-02-29,5,"B",70,"w","B-70",71.5,5.31,5.08,5.195,6.34281166149088,1.56344914562718,6.11137291641758,1218.19876442559
2016-02-29,5,"B",63,"w","B-63",89,6.17,6.19,6.18,13.8319274006463,2.5171923739536,10.3277028806976,1991.31148958366
2016-02-29,5,"B",73,"w","B-73",97,6.38,6.29,6.335,17.4839876369522,2.76081601934233,11.7494405251689,2277.68098867648
2016-01-08,6,"B",76,"d","B-76",11.7,1.12,1.21,1.165,0.00952237601182218,0.0451712757549617,0.0826426295798712,24.7955871965169
2016-01-08,6,"B",77,"d","B-77",11.9,0.93,1.12,1.025,0.00540429410558877,0.0379462678723768,0.0596991598083118,16.2768210366117
2016-01-08,6,"B",78,"d","B-78",17,1.38,1.34,1.36,0.027994237132144,0.0726220795181656,0.147749164255992,38.3574003225898
2016-01-08,6,"B",79,"d","B-79",13.8,0.96,0.97,0.965,0.00476016388177729,0.0383968579452612,0.0547569729890059,13.0088754125653
2016-01-08,6,"B",80,"d","B-80",14.4,1.05,1.01,1.03,0.00668466843049816,0.043424396075731,0.0662136582047595,15.9670014294915
2016-01-08,6,"B",81,"d","B-81",11.9,0.82,0.84,0.83,0.00206605959600606,0.0279432544384341,0.034466188249998,8.17515097227749
2016-01-08,6,"B",82,"d","B-82",11.5,0.85,0.81,0.83,0.00199669830740057,0.0273102451028286,0.0339089813981543,8.22676111509032
2016-01-08,6,"B",83,"d","B-83",11.2,0.85,0.78,0.815,0.00178960166057277,0.0261304573239662,0.0319318094867106,7.78922765177327
2016-01-08,6,"B",84,"d","B-84",11.3,0.89,0.77,0.83,0.001962016528599,0.0269910221309273,0.0336265731140626,8.25336972214835
2016-01-08,6,"B",85,"d","B-85",17.2,1.2,1.1,1.15,0.0131896041213194,0.0573916513784436,0.0960117569154082,22.1415023825963
2016-01-08,6,"B",86,"d","B-86",14.9,1.03,1.13,1.08,0.00858400996350543,0.0475904643343452,0.0761387027637082,18.5215075386167
2016-01-08,6,"B",87,"d","B-87",12.8,0.77,0.82,0.795,0.00182602589852724,0.0275654075266044,0.0318990643919935,7.00821142437055
2016-01-08,6,"B",88,"d","B-88",12,1.2,1.05,1.125,0.00832889179471389,0.0436745780166948,0.0763740343395159,22.0208571708432
2016-01-08,6,"B",89,"d","B-89",11.3,1,0.95,0.975,0.00408631788140679,0.0340892266144747,0.051134897092302,13.9581294224603
2016-01-08,6,"B",90,"d","B-90",15.8,1.07,1.1,1.085,0.0092954289778886,0.0498308663940491,0.079244537480936,18.6009220779299
2016-01-18,6,"B",76,"d","B-76",22.7,1.57,1.67,1.62,0.0829244161498349,0.113604689460035,0.267405441992902,64.3685327046552
2016-01-18,6,"B",77,"d","B-77",22.4,1.28,1.26,1.27,0.0269913326334631,0.0791108733338207,0.14100198669038,29.1583069942377
2016-01-18,6,"B",78,"d","B-78",33.4,2.32,2.28,2.3,0.60223979332258,0.244633041814481,0.800510087494835,188.160973571522
2016-01-18,6,"B",79,"d","B-79",21.6,1.5,1.51,1.505,0.0564187128440123,0.0987571415289949,0.21559540728647,51.084188809353
2016-01-18,6,"B",80,"d","B-80",20,1.79,1.96,1.875,0.142245807868966,0.129002726891014,0.368318250754756,106.163450777231
2016-01-18,6,"B",81,"d","B-81",24.3,1.64,1.49,1.565,0.075835574095606,0.113101446815044,0.252476468477607,56.7905903739768
2016-01-18,6,"B",82,"d","B-82",19.7,1.29,1.38,1.335,0.0298050250782806,0.0780345385675187,0.151030935752307,35.1375274386783
2016-01-18,6,"B",83,"d","B-83",16.7,1.21,1.17,1.19,0.0149657309468844,0.05912820730435,0.103483872166796,24.8899125940565
2016-01-18,6,"B",84,"d","B-84",19.7,1.29,1.34,1.315,0.0278239271080415,0.0763450641573074,0.1452112988047,33.448615964994
2016-01-18,6,"B",85,"d","B-85",28,1.87,1.82,1.845,0.184954314552399,0.157896135097655,0.41461639936415,94.6715249173354
2016-01-18,6,"B",86,"d","B-86",28,1.96,1.96,1.96,0.243624118007217,0.17236524564981,0.485295762293666,115.32259814614
2016-01-18,6,"B",87,"d","B-87",19,1.18,1.17,1.175,0.0160679870583996,0.0632936881758487,0.106474078667793,23.320135504714
2016-01-18,6,"B",88,"d","B-88",23,1.55,1.49,1.52,0.0628475977048442,0.104494213697322,0.227957182719882,52.1581389995076
2016-01-18,6,"B",89,"d","B-89",22.5,1.96,2.11,2.035,0.232367649971287,0.157198494640538,0.482154736924454,135.711160724988
2016-01-18,6,"B",90,"d","B-90",24.4,1.7,1.5,1.6,0.0842216333622927,0.117109524098844,0.267964217417222,60.9950846544297
2016-01-28,6,"B",76,"d","B-76",32.7,2.38,2.39,2.385,0.695660526220848,0.254216783184211,0.870983927160687,212.644965341362
2016-01-28,6,"B",77,"d","B-77",31,2.19,2.16,2.175,0.433353724159847,0.214595678006066,0.667963086380765,158.961872549213
2016-01-28,6,"B",78,"d","B-78",48.6,3.68,3.75,3.715,7.78548988049073,0.630414726836309,3.33494495306665,839.61941078016
2016-01-28,6,"B",79,"d","B-79",38.2,2.02,1.99,2.005,0.368447964339026,0.219358228340556,0.597006028051262,117.28844634817
2016-01-28,6,"B",80,"d","B-80",34,1.49,1.55,1.52,0.0928593610226851,0.135785618601959,0.274645751885424,48.5375644177825
2016-01-28,6,"B",81,"d","B-81",38.8,1.7,1.62,1.66,0.158293632959204,0.168568193024707,0.367895088405542,63.1528317262026
2016-01-28,6,"B",82,"d","B-82",37,2.09,2.06,2.075,0.41729463453576,0.225670945788779,0.64293748139707,131.960182663569
2016-01-28,6,"B",83,"d","B-83",26.8,1.35,1.38,1.365,0.0448505022745112,0.0990517628389528,0.18531471693776,35.6996858189035
2016-01-28,6,"B",84,"d","B-84",29,1.75,1.69,1.72,0.139140665388186,0.146017339314501,0.351233806065513,74.8145912644811
2016-01-28,6,"B",85,"d","B-85",37.2,2.51,2.55,2.53,1.03542386739693,0.301924620996726,1.08001338168276,251.765257213277
2016-01-28,6,"B",86,"d","B-86",42.3,2.5,2.47,2.485,1.08475148652463,0.320619652993744,1.09581597083887,231.894641495784
2016-01-28,6,"B",87,"d","B-87",32,1.39,1.41,1.4,0.0600879379101752,0.115722876056127,0.215400259454328,37.5293533035177
2016-01-28,6,"B",88,"d","B-88",39,2.51,2.48,2.495,1.01870036562681,0.305406751607198,1.06527629724836,238.492835262781
2016-01-28,6,"B",89,"d","B-89",35.5,2.03,2.07,2.05,0.37888279756074,0.215673614623742,0.610796996234153,127.81208203122
2016-01-28,6,"B",90,"d","B-90",38.4,1.76,1.73,1.745,0.196693441661921,0.179973078091904,0.416903698748259,74.4723310152417
2016-02-08,6,"B",76,"d","B-76",33.6,2.53,2.54,2.535,0.943794201112794,0.282825165133914,1.03416434763535,258.184402771605
2016-02-08,6,"B",77,"d","B-77",37.4,2.52,2.53,2.525,1.03164224444539,0.302143542771949,1.0772156757638,249.898416267343
2016-02-08,6,"B",78,"d","B-78",49.6,2.91,2.91,2.91,2.61106189036364,0.448489401935394,1.78316512242804,376.983771144539
2016-02-08,6,"B",79,"d","B-79",44.5,2.17,2.18,2.175,0.621788750998021,0.27342361774026,0.793583958453188,148.729156726259
2016-02-08,6,"B",80,"d","B-80",38.2,1.75,1.77,1.76,0.203452466702539,0.181584144284043,0.425237432735472,76.6554564738203
2016-02-08,6,"B",81,"d","B-81",49.1,2.23,2.17,2.2,0.722648234805721,0.296936653550277,0.856798987515215,151.610866432006
2016-02-08,6,"B",82,"d","B-82",43.7,2.25,2.25,2.25,0.712627695382958,0.283730293212632,0.859340365248243,166.683889498827
2016-02-08,6,"B",84,"d","B-84",34.5,2.11,2.13,2.12,0.429097611275152,0.222139378994027,0.657569623479545,143.364741813516
2016-02-08,6,"B",85,"d","B-85",40,2.63,2.67,2.65,1.37498930034992,0.339002753792667,1.26137461552371,288.982295816295
2016-02-08,6,"B",86,"d","B-86",47,2.64,2.74,2.69,1.72940282463068,0.385989037928515,1.41634319879329,294.586590031629
2016-02-08,6,"B",87,"d","B-87",34.5,1.65,1.78,1.715,0.163312341877222,0.163348742993873,0.378667383391657,71.7758715474948
2016-02-08,6,"B",88,"d","B-88",41.7,2.67,2.62,2.645,1.4210692683521,0.347638498593129,1.28034115531725,285.014910319301
2016-02-08,6,"B",89,"d","B-89",39.4,2.3,2.28,2.29,0.696315334572479,0.271553488231887,0.856334370968479,179.948389271441
2016-02-08,6,"B",90,"d","B-90",42.3,1.97,1.98,1.975,0.38085862192536,0.229790963960895,0.602616902846279,109.582072875606
2016-02-29,6,"B",87,"d","B-87",45,2.04,2.05,2.045,0.474817420706147,0.251927581309136,0.679560526883537,121.382437046753
2016-02-29,6,"B",89,"d","B-89",53,2.62,2.65,2.635,1.77471169995004,0.406006955124368,1.4213015970056,269.358913317069
2016-02-29,6,"B",84,"d","B-84",46.5,2.31,2.38,2.345,0.915458838584058,0.314068743345026,0.985773801203974,188.599458079956
2016-02-29,6,"B",80,"d","B-80",50.7,2.25,2.26,2.255,0.835027093781115,0.314446770318966,0.927757154202375,163.36648206634
2016-02-29,6,"B",78,"d","B-78",56.5,3.19,3.08,3.135,4.17536902903149,0.545208951205932,2.30333439497485,469.313697179819
2016-02-29,6,"B",88,"d","B-88",54,2.73,3.09,2.91,2.84238367297682,0.47477674247105,1.85689518998465,371.132234697638
2016-02-29,6,"B",86,"d","B-86",63.2,2.8,2.82,2.81,2.83608852379852,0.501482563152591,1.82735295124607,321.657380372124
2016-02-29,6,"B",90,"d","B-90",57.5,2.43,2.24,2.335,1.10989139515636,0.359859367056096,1.07870878621813,178.859013800589
2016-01-08,6,"B",76,"w","B-76",16,1.2,1.07,1.135,0.0296899899697985,0.0390706452174647,0.124722414673396,35.4868288460979
2016-01-08,6,"B",77,"w","B-77",13.6,1.16,1.25,1.205,0.0262437985276315,0.0285888074604569,0.10722229074586,29.2192363901518
2016-01-08,6,"B",78,"w","B-78",11.8,0.81,0.88,0.845,0.00929760136152501,0.0216768008045294,0.0600083793685199,18.313761456374
2016-01-08,6,"B",79,"w","B-79",11.3,0.87,0.97,0.92,0.0105347375773087,0.0199592180430612,0.0621957037059955,18.2898654774505
2016-01-08,6,"B",80,"w","B-80",12.7,0.85,0.91,0.88,0.0114737115600251,0.0249821525805722,0.0692244495903502,21.009170330597
2016-01-08,6,"B",81,"w","B-81",10.2,0.73,0.74,0.735,0.00535531274485171,0.0163517429734268,0.042363266710978,13.3611870869348
2016-01-08,6,"B",82,"w","B-82",11.5,0.9,0.86,0.88,0.00978876270568349,0.0206361797203917,0.060629059419056,18.1664490401375
2016-01-08,6,"B",83,"w","B-83",11.8,0.96,1.02,0.99,0.0133488475030432,0.0217097947922485,0.0714405531738808,20.5596070810162
2016-01-08,6,"B",84,"w","B-84",12.4,1.04,1.13,1.085,0.0178152283206368,0.0239063149090638,0.0844373778232805,23.639135365482
2016-01-08,6,"B",85,"w","B-85",11.9,0.99,0.83,0.91,0.0111618757120833,0.022047592080394,0.0658485696787055,19.572852603423
2016-01-08,6,"B",86,"w","B-86",11.4,1.37,1.03,1.2,0.0196009112738917,0.0203525812445939,0.0843204173296021,22.4957764593872
2016-01-08,6,"B",87,"w","B-87",12.4,0.78,0.78,0.78,0.00838397185105143,0.0238306605587576,0.0587092459956149,18.5753317789817
2016-01-08,6,"B",88,"w","B-88",13.8,0.98,1.03,1.005,0.0177486188134448,0.0293526355311279,0.0895288762059761,26.1446634611449
2016-01-08,6,"B",89,"w","B-89",12.9,1.02,1.07,1.045,0.0174183525400454,0.025787727391796,0.0854090659194936,24.3703953231071
2016-01-08,6,"B",90,"w","B-90",12.2,1.05,1.01,1.03,0.0154133016386503,0.0231578391165388,0.0780234135493934,22.2221342227833
2016-01-18,6,"B",76,"w","B-76",22,1.62,1.42,1.52,0.0962951441427918,0.0723387877578814,0.263242538204017,70.0320405693592
2016-01-18,6,"B",77,"w","B-77",23.5,1.56,1.62,1.59,0.118603232660074,0.0821704058051683,0.302099169674549,79.7144045023368
2016-01-18,6,"B",78,"w","B-78",17.4,1.41,1.22,1.315,0.0475228444710071,0.0459842656032232,0.164058584800515,44.6809392225309
2016-01-18,6,"B",79,"w","B-79",20.5,1.51,1.47,1.49,0.0821785255206045,0.0631299059003511,0.234345977267226,62.2374056251573
2016-01-18,6,"B",80,"w","B-80",21.7,1.51,1.61,1.56,0.0999598850168433,0.0704689640596637,0.265957801724991,69.952382225302
2016-01-18,6,"B",81,"w","B-81",25,1.54,1.5,1.52,0.118151914916324,0.0925273397024352,0.312257832660931,84.4530165813946
2016-01-18,6,"B",82,"w","B-82",14.4,1.28,1.31,1.295,0.0338992590343766,0.0319370197287477,0.12528209491471,33.4871732480227
2016-01-18,6,"B",83,"w","B-83",25.4,1.89,1.84,1.865,0.193352258149631,0.0955866170003893,0.399520705300967,100.36904424141
2016-01-18,6,"B",84,"w","B-84",23.5,1.86,1.91,1.885,0.174943629243335,0.0823048231059317,0.364365693221987,90.2662332031885
2016-01-18,6,"B",85,"w","B-85",22.6,1.73,1.76,1.745,0.137790231561712,0.0762865485342516,0.317672117727865,80.5755829983691
2016-01-18,6,"B",86,"w","B-86",22,1.41,1.44,1.425,0.0830986171697144,0.0722939651967083,0.245184644251257,66.8073137508269
2016-01-18,6,"B",87,"w","B-87",18.3,1.52,1.61,1.565,0.0766609521863336,0.0507583244294813,0.21256215898323,54.627870608171
2016-01-18,6,"B",88,"w","B-88",26.4,1.86,1.84,1.85,0.201917909936142,0.102956677852473,0.416944622550052,105.584970100729
2016-01-18,6,"B",89,"w","B-89",20,1.34,1.29,1.315,0.0593855864118449,0.0601263982753713,0.197599626786635,54.7911975736769
2016-01-18,6,"B",90,"w","B-90",24,1.57,1.54,1.555,0.116587224628774,0.0855516146513659,0.303192625645543,80.8851294172346
2016-01-28,6,"B",76,"w","B-76",31.1,1.84,1.86,1.85,0.262443772343789,0.14114535447604,0.518950126550135,134.223245101609
2016-01-28,6,"B",77,"w","B-77",41,2.37,2.32,2.345,0.701863719307883,0.240858064245518,0.974607719436237,239.245097151606
2016-01-28,6,"B",78,"w","B-78",28.9,1.48,1.53,1.505,0.145662178290593,0.12230783727763,0.374857907371996,103.677845365403
2016-01-28,6,"B",79,"w","B-79",32.5,2.14,2.17,2.155,0.399018259184045,0.153859545780139,0.651097492261423,160.046783957688
2016-01-28,6,"B",80,"w","B-80",41,2.72,2.68,2.7,0.968425124626829,0.24118436023501,1.13825880307623,265.191803260991
2016-01-28,6,"B",81,"w","B-81",40.3,2.14,2.22,2.18,0.5779920020137,0.232839362946531,0.878920831522292,221.179137915093
2016-01-28,6,"B",82,"w","B-82",34.2,1.59,1.56,1.575,0.211569912785596,0.169220386825253,0.493501187044009,137.158032561838
2016-01-28,6,"B",83,"w","B-83",37.5,2.39,2.32,2.355,0.614416864940106,0.202843299528458,0.869162547460726,210.5864822126
2016-01-28,6,"B",84,"w","B-84",34.4,2.43,2.49,2.46,0.591241036516007,0.171865425942181,0.812655323631572,191.59308396143
2016-01-28,6,"B",85,"w","B-85",37.3,2.33,2.3,2.315,0.585808895223541,0.200732343565812,0.846850248245394,206.345240522739
2016-01-28,6,"B",86,"w","B-86",30,1.94,1.97,1.955,0.281037449804082,0.131760010255131,0.525575216990509,132.566062664298
2016-01-28,6,"B",87,"w","B-87",36.1,2.48,2.35,2.415,0.612314872193315,0.188559509859946,0.849297790055089,202.865312052741
2016-01-28,6,"B",88,"w","B-88",46.5,2.42,2.45,2.435,0.935589091295492,0.307032145348936,1.20188809578014,295.709889321222
2016-01-28,6,"B",89,"w","B-89",35.2,1.64,1.65,1.645,0.244687480897947,0.178951250607165,0.538024556864494,147.689285168349
2016-01-28,6,"B",90,"w","B-90",38.7,2.32,2.38,2.35,0.643050029263923,0.215522252054229,0.904393178885751,220.187904876281
2016-02-08,6,"B",76,"w","B-76",40.5,2.41,2.33,2.37,0.705088508270288,0.235258178593056,0.970025238388236,236.810879541608
2016-02-08,6,"B",77,"w","B-77",58.3,3.09,3.04,3.065,2.27229121332828,0.475617823045549,2.0945534685302,487.212184627764
2016-02-08,6,"B",79,"w","B-79",46.7,2.95,3.03,2.99,1.50561788999308,0.310191030708871,1.51545310729896,345.723809211115
2016-02-08,6,"B",80,"w","B-80",52.2,3.44,3.49,3.465,2.51954012229967,0.384901220304284,2.06841368195845,453.236710660604
2016-02-08,6,"B",81,"w","B-81",54.2,3,3.02,3.01,1.94012116878765,0.413240889210101,1.86264499020868,432.102635026212
2016-02-08,6,"B",82,"w","B-82",42.4,2.66,2.67,2.665,0.991878637097612,0.257260094243902,1.17349004402791,275.917946785188
2016-02-08,6,"B",83,"w","B-83",47.8,3.08,3.16,3.12,1.72228667395837,0.324545468791765,1.63832710950068,369.011547587766
2016-02-08,6,"B",84,"w","B-84",48.7,3.02,3.07,3.045,1.67855410760523,0.336335491589592,1.63525626849508,372.552364402606
2016-02-08,6,"B",85,"w","B-85",52.7,3.66,3.64,3.65,2.88094624704427,0.392227497217953,2.21840735078752,477.407460354451
2016-02-08,6,"B",86,"w","B-86",40.5,2.49,2.42,2.455,0.764173903783032,0.235337804752423,1.00840162694406,242.984961064981
2016-02-08,6,"B",87,"w","B-87",57,3.26,3.08,3.17,2.36701507940176,0.455554984708828,2.10919856235201,483.123431984098
2016-02-08,6,"B",88,"w","B-88",61.9,3.03,3.09,3.06,2.49163313317864,0.533773444396015,2.26500787822492,531.270628083555
2016-02-08,6,"B",89,"w","B-89",45.2,2.46,2.4,2.43,0.889900224215834,0.290712440813924,1.15460108415069,283.25413262975
2016-02-08,6,"B",90,"w","B-90",49.6,3.03,3.04,3.035,1.7155301717539,0.348395041459781,1.6696890916006,381.761821498068
2016-02-29,6,"B",84,"w","B-84",63,3.59,3.61,3.6,3.71462213012061,0.553050414761673,2.7733573765794,613.867750815391
2016-02-29,6,"B",88,"w","B-88",83.2,4.46,4.21,4.335,8.86041196406724,0.946471112292112,4.93385666043528,1056.63559868813
2016-02-29,6,"B",80,"w","B-80",69.5,5,5.1,5.05,9.41538123257408,0.670329080570622,4.59007012151369,907.61422341461
2016-02-29,6,"B",83,"w","B-83",65.5,4.49,4.44,4.465,6.46446196638741,0.59731761443112,3.70301946579076,760.568313487517
2016-02-29,6,"B",82,"w","B-82",69.5,4.4,4.2,4.3,6.52198547021831,0.669294873386792,3.84535434857305,807.051328908839
2016-02-29,6,"B",79,"w","B-79",67,5.08,5.04,5.06,8.91952002085837,0.624685658806649,4.38039771891299,861.439592967382
2016-02-29,6,"B",85,"w","B-85",76,5.56,5.52,5.54,13.4220469031164,0.796965098327953,5.72756303286816,1107.01035850001
2016-02-29,6,"B",76,"w","B-76",57.5,3.49,3.48,3.485,2.98010730906057,0.463702408519293,2.36857767915785,524.403927328345
